accession,x,y,z
KT838536,-0.94038445,-0.3282648,0.08899123
KU509695,0.8913507,-0.45283464,-0.020850576
KT836556,0.89074063,-0.45408428,-0.019712651
CY223149,-0.9469607,-0.30782458,0.09224669
CY227374,-0.9469607,-0.30782458,0.09224669
MH305820,0.88787144,-0.45996743,-0.010688701
KT838576,-0.94149727,-0.32516563,0.08860184
KX414369,-0.9448874,-0.31769416,0.079109184
CY242446,0.88293177,-0.46929106,-0.014050577
CY223525,0.88293177,-0.46929106,-0.014050577
MH306935,-0.94953334,-0.30046073,0.09005457
MH540824,-0.94953334,-0.30046073,0.09005457
MK855896,0.88955724,-0.45597807,-0.027786624
KT838731,-0.94210386,-0.32290083,0.090417944
KU589809,-0.9449271,-0.318209,0.07652301
KX414377,-0.9448874,-0.31769416,0.079109184
KY116078,-0.9448874,-0.31769416,0.079109184
CY223157,-0.9472249,-0.30645007,0.094092526
MH306943,-0.9607805,-0.2734616,0.046039253
MK855899,0.88815564,-0.4585499,-0.030193979
KU590031,-0.9453398,-0.31724057,0.075439535
KX414385,-0.9469988,-0.31009296,0.08387956
CY227590,-0.9452941,-0.3145277,0.08655327
MH359958,0.88665247,-0.4622498,-0.01313896
MN222229,-0.960999,-0.27261984,0.046469014
MK856411,-0.960999,-0.27261984,0.046469014
KT839117,-0.954832,-0.2912714,0.058794707
KX414401,-0.9448874,-0.31769416,0.079109184
CY225694,0.8762922,-0.48131907,-0.021071441
MH358654,-0.94647056,-0.31101435,0.086391926
MK999610,0.8979098,-0.4401736,0.0022820195
KX005899,0.89328897,-0.44917688,-0.016584007
CY227582,-0.9483638,-0.30431014,0.089450896
MH358662,-0.9444806,-0.3149771,0.09351895
MK999618,0.89644104,-0.44211918,-0.030401543
KJ942688,-0.790882,0.18000114,-0.5848977
KT838424,-0.9436041,-0.3218452,0.07763369
KU590465,-0.94546777,-0.3169691,0.074975975
KU591425,-0.94546777,-0.3169691,0.074975975
KX406267,0.90028566,-0.43490824,-0.018454026
KX417046,0.90178704,-0.43163162,-0.021776017
KX005907,0.90028566,-0.43490824,-0.018454026
MH446628,0.8887215,-0.4580309,-0.019535724
MN246989,-0.9673095,-0.24859017,0.050152414
MN001445,-0.9673095,-0.24859017,0.050152414
KU591433,-0.9449271,-0.318209,0.07652301
KX407139,0.8780707,-0.47816193,-0.018788585
CY234458,-0.94671196,-0.31176618,0.080859914
CY230890,-0.94671196,-0.31176618,0.080859914
MH446636,0.8939517,-0.44810095,-0.0074664103
MN003882,0.90672565,-0.42165235,0.007617098
KX407147,0.88164586,-0.4717746,-0.011372039
CY234634,-0.9476504,-0.3077765,0.08504323
MK241276,-0.9601844,-0.2723533,0.062206596
MN222237,-0.95931315,-0.27716124,0.053852063
MN246994,-0.95931315,-0.27716124,0.053852063
KT840183,-0.945513,-0.3168509,0.07490422
KU590147,-0.9449271,-0.318209,0.07652301
KX415008,-0.9448874,-0.31769416,0.079109184
CY234642,-0.9561775,-0.28571782,0.063953176
MK241332,-0.96322334,-0.26311085,0.054528914
MN247002,-0.96249324,-0.26807553,0.041740995
MN222245,-0.96249324,-0.26807553,0.041740995
KT839845,-0.95048416,-0.30855042,0.037100412
KU589851,-0.9449271,-0.318209,0.07652301
KU590155,-0.9449271,-0.318209,0.07652301
KX415016,-0.9469988,-0.31009296,0.08387956
KX917012,-0.9469988,-0.31009296,0.08387956
CY257637,-0.947869,-0.30672726,0.08638681
CY250043,-0.947869,-0.30672726,0.08638681
MH540543,0.8916904,-0.4524516,-0.013258971
MN003894,0.8922493,-0.45082343,-0.025483394
KT839755,-0.94121,-0.32647282,0.08682952
KU590039,-0.9449271,-0.318209,0.07652301
CY250051,-0.94956017,-0.3021134,0.084042415
CY260287,-0.94956017,-0.3021134,0.084042415
MH600761,-0.96417695,-0.26192933,0.04190099
MN084528,-0.96104014,-0.27395147,0.036775667
MN372770,-0.96104014,-0.27395147,0.036775667
KU590047,-0.9449271,-0.318209,0.07652301
KX407755,0.8790486,-0.47646818,-0.015864316
CY250747,0.8881886,-0.458993,-0.021127036
CY258516,0.8881886,-0.458993,-0.021127036
MN083585,0.8922493,-0.45082343,-0.025483394
KU591235,-0.9434357,-0.3196495,0.088053055
KX415416,-0.94789064,-0.30788714,0.081906945
CY250667,-0.9446617,-0.31466305,0.0927442
CY259914,-0.9446617,-0.31466305,0.0927442
MK181685,-0.953062,-0.28986242,0.0874795
MH898229,-0.953062,-0.28986242,0.0874795
MN084536,-0.95989686,-0.27538893,0.052526243
MN372778,-0.95989686,-0.27538893,0.052526243
KX003445,-0.9526999,-0.30073506,0.043832667
CY258252,-0.9446868,-0.31440783,0.09335243
MH894533,0.8916018,-0.45280752,-0.003413792
MH894690,0.8916018,-0.45280752,-0.003413792
MN083594,0.9016825,-0.43234432,-0.0068553183
KU589300,0.87376624,-0.4858384,-0.022218667
KX415888,-0.951624,-0.30357915,0.047450125
KX415880,-0.951624,-0.30357915,0.047450125
MG974429,-0.9452771,-0.31362072,0.08996238
CY261615,-0.9452771,-0.31362072,0.08996238
MK364063,0.8897343,-0.45629078,-0.013095081
MK265594,0.8897343,-0.45629078,-0.013095081
MN160944,0.90386164,-0.42779565,0.004998631
KX412502,-0.9526999,-0.30073506,0.043832667
KY044423,-0.952746,-0.3003048,0.04573962
KX415896,-0.952746,-0.3003048,0.04573962
CY261623,-0.9462005,-0.3087753,0.09675978
MG974437,-0.9462005,-0.3087753,0.09675978
MK557105,0.8924546,-0.45035574,-0.026542833
MK364481,0.8924546,-0.45035574,-0.026542833
MN160952,0.8970589,-0.44106868,-0.027273584
KX409923,0.87401086,-0.48538125,-0.02258483
CY265427,0.88548785,-0.4643238,-0.017739585
MH083544,0.88548785,-0.4643238,-0.017739585
MN423877,-0.9484899,-0.30686226,0.078755505
MN222250,-0.9484899,-0.30686226,0.078755505
KX004501,0.8759294,-0.4819206,-0.022364307
KX409931,0.87453586,-0.48440403,-0.023230273
CY264997,-0.94643927,-0.31072474,0.087765336
MK398870,0.89609236,-0.44334316,-0.02157518
MK557113,0.89609236,-0.44334316,-0.02157518
CY265435,0.8879165,-0.45984608,-0.012074086
MH083552,0.8879165,-0.45984608,-0.012074086
MK555013,-0.9472226,-0.3109065,0.078144334
MK398519,-0.9472226,-0.3109065,0.078144334
MN689904,-0.95093787,-0.3006847,0.07284155
MN507331,-0.95093787,-0.3006847,0.07284155
KY044449,-0.94974214,-0.30605447,0.06573046
KX416400,-0.94974214,-0.30605447,0.06573046
CY265005,-0.9483546,-0.30297998,0.093950845
MK557121,0.8889348,-0.45800027,-0.0055428166
MK398886,0.8889348,-0.45800027,-0.0055428166
MN638557,-0.9509584,-0.29835114,0.08163782
MN881105,-0.9509584,-0.29835114,0.08163782
KX410739,0.8752025,-0.4833428,-0.0200131
MH083557,0.8837505,-0.46765715,-0.0167877
MK623116,-0.9444736,-0.31873792,0.07984748
MN755289,-0.95133275,-0.2988215,0.07531092
KX410747,0.87376624,-0.4858384,-0.022218667
MH082281,-0.94600576,-0.31153566,0.08954719
MK624223,-0.96337193,-0.26382816,0.048054215
MK623124,-0.96337193,-0.26382816,0.048054215
MN881863,-0.950012,-0.30206582,0.07895232
KX411555,0.8775187,-0.479301,-0.015216048
MN948227,0.893141,-0.44899586,-0.026494863
KX915148,0.87755024,-0.4790825,-0.019632457
MH082293,-0.94677025,-0.30846995,0.09204515
MK626237,0.89262277,-0.45078596,-0.0040558954
MN976522,0.89386463,-0.44729477,-0.03055273
MN976514,0.89386463,-0.44729477,-0.03055273
KX917444,-0.9414235,-0.32459706,0.09142549
KX416856,-0.9414235,-0.32459706,0.09142549
MK557126,0.89262277,-0.45078596,-0.0040558954
KX411843,0.87610614,-0.48173577,-0.019203307
MK745115,-0.95912004,-0.27961373,0.04364587
MK555018,-0.95912004,-0.27961373,0.04364587
KX411851,0.88115287,-0.47249177,-0.01792251
MK557134,0.88546556,-0.4639973,-0.025637455
MT031171,-0.96436965,-0.26047298,0.04631503
MT031179,-0.96436965,-0.26047298,0.04631503
CY211763,-0.9485857,-0.30460137,0.086041555
MK555026,-0.94971573,-0.30346462,0.07713187
MK772266,-0.94971573,-0.30346462,0.07713187
MT034887,0.89223254,-0.45068976,-0.02828283
MT034897,0.89223254,-0.45068976,-0.02828283
CY212834,-0.9420615,-0.325286,0.08190986
MT167673,0.89386463,-0.44729477,-0.03055273
MT167681,0.89386463,-0.44729477,-0.03055273
CY212842,-0.94514924,-0.3144732,0.08831535
CY214018,-0.94316417,-0.32105696,0.08581272
MT168905,-0.95151216,-0.29850203,0.07430495
MT168913,-0.95151216,-0.29850203,0.07430495
CY214026,-0.94737947,-0.3086368,0.08494369
MT244503,0.8927935,-0.44973594,-0.02564358
MT244511,0.89386463,-0.44729477,-0.03055273
CY116646,0.3303536,0.7868295,0.52131164
EF541394,0.32426542,0.78633976,0.5258533
CY014272,0.33679408,0.80263144,0.49229312
CY014280,0.337864,0.80485886,0.4879037
CY014288,0.33679408,0.80263144,0.49229312
CY014296,0.33679408,0.80263144,0.49229312
CY014465,0.338024,0.8019009,0.4926405
CY014489,0.3399816,0.788193,0.51299554
CY014497,0.33652234,0.7912202,0.5106107
KT888636,-0.956957,-0.2901359,-0.0073818327
JX235399,0.30816165,0.79646057,0.52027583
MG827379,0.21850832,0.8843214,-0.41258898
MG827387,0.1924975,0.8877876,-0.4180645
KC782014,0.8831332,-0.46845534,-0.025008807
KT836709,0.89045614,-0.45483148,-0.014701444
KT836531,0.89045614,-0.45483148,-0.014701444
KX410635,0.88840556,-0.45894736,-0.010148372
CY215937,-0.95091575,-0.30074623,0.072876655
MH079709,0.8857439,-0.46399012,-0.013078687
MK631130,0.886615,-0.46210104,-0.019407576
KT836475,0.89045614,-0.45483148,-0.014701444
KX416336,-0.9505875,-0.30636543,0.050234526
CY215945,-0.94930583,-0.30144754,0.08915095
MH246482,-0.94939107,-0.3011387,0.08928707
MH080035,-0.94939107,-0.3011387,0.08928707
MK856940,-0.9591935,-0.2771019,0.05623381
MK745128,-0.9591935,-0.2771019,0.05623381
MT245578,-0.9552471,-0.2857838,0.07635817
KM064269,-0.9442598,-0.3217451,0.06966594
CY264649,-0.9446903,-0.32027173,0.070613354
KX416344,-0.94923615,-0.30686578,0.069167934
CY220167,-0.9451684,-0.3153524,0.08490985
CY228213,-0.9451684,-0.3153524,0.08490985
MK856948,-0.96194685,-0.26754507,0.055479005
MK745136,-0.96194685,-0.26754507,0.055479005
MT245586,-0.95456606,-0.28895387,0.07286529
MT245594,-0.95456606,-0.28895387,0.07286529
GQ168642,0.88401246,-0.46634188,-0.032359682
KC781355,0.8842277,-0.46639875,-0.024769599
MH126793,-0.94629306,-0.30858544,0.09645904
MH306954,-0.94629306,-0.30858544,0.09645904
MK631138,0.8945007,-0.44616446,-0.028388487
MT244527,0.8917444,-0.45132637,-0.03311142
KX410643,0.87619394,-0.48158163,-0.019061506
CY222741,-0.9464429,-0.30571824,0.10383713
CY220175,-0.9464429,-0.30571824,0.10383713
MH125898,0.8855457,-0.46450123,-0.0068954243
MK744328,-0.9619383,-0.2677095,0.054829888
MN001456,-0.9619383,-0.2677095,0.054829888
KX410651,0.87603116,-0.48187116,-0.019226601
CY221878,-0.9418958,-0.32116312,0.098420404
MK715946,0.88617915,-0.46279413,-0.022539943
MT245619,-0.95599777,-0.28312385,0.076870896
MT245627,-0.95599777,-0.28312385,0.076870896
JQ290180,-0.8020293,0.14211957,-0.5801303
KX411011,0.87509906,-0.48340073,-0.022920545
CY221590,0.88449365,-0.4664618,-0.009189618
MH125905,0.88507116,-0.46522236,-0.014733147
MK715954,0.88617915,-0.46279413,-0.022539943
MT245642,-0.95340973,-0.292371,0.07435715
MT245634,-0.95340973,-0.292371,0.07435715
JQ290172,-0.8020293,0.14211957,-0.5801303
KX411019,0.87648106,-0.48088807,-0.02297149
CY221886,-0.94502735,-0.30959746,0.10522651
MH183637,0.88604325,-0.4633763,-0.014483467
MN001464,-0.96194685,-0.26754507,0.055479005
MK744336,-0.96194685,-0.26754507,0.055479005
MT244539,0.89747417,-0.43911922,-0.04140562
JQ290188,-0.8020293,0.14211957,-0.5801303
JQ070776,-0.8020293,0.14211957,-0.5801303
KT842363,-0.94190866,-0.32615188,0.080205046
KX416600,-0.9493189,-0.3114133,0.042607006
CY223581,0.88682026,-0.46206725,-0.006612548
MH306957,-0.94193166,-0.3214406,0.09716353
MH586004,-0.94193166,-0.3214406,0.09716353
MK773133,0.8943011,-0.44741568,-0.006694274
MT245650,-0.95599777,-0.28312385,0.076870896
MT245658,-0.95599777,-0.28312385,0.076870896
KX416608,-0.951624,-0.30357915,0.047450125
CY223589,0.88682026,-0.46206725,-0.006612548
MH586012,-0.9473605,-0.30767292,0.08857418
MK772279,-0.94570863,-0.31383348,0.08452058
MN247013,-0.94570863,-0.31383348,0.08452058
MT244541,0.8918132,-0.45154482,-0.027866175
KT843042,-0.94473773,-0.31698653,0.08360587
KX411747,0.8756941,-0.48241124,-0.020962166
CY223269,-0.9445095,-0.31670478,0.08717742
MH183645,0.8875029,-0.46072438,-0.008464124
MK772287,-0.9634603,-0.262231,0.05458082
MN001472,-0.9634603,-0.262231,0.05458082
MT303400,0.8982106,-0.43766224,-0.040861163
CY121213,-0.96317506,-0.2640114,-0.050909646
KT835887,-0.9446024,-0.31880033,0.07805659
KX416960,-0.95128506,-0.30593693,0.03820094
CY223277,-0.9462064,-0.3099438,0.09288863
MH443459,-0.94747347,-0.30427095,0.09855557
MN427388,0.8993135,-0.43694943,-0.01761403
MN318901,0.89794374,-0.4396483,-0.020161146
MK773145,0.89794374,-0.4396483,-0.020161146
MN507231,0.89794374,-0.4396483,-0.020161146
MN160963,0.8993135,-0.43694943,-0.01761403
MT306294,-0.9667775,-0.25088418,0.04897315
MT306302,-0.9667775,-0.25088418,0.04897315
KT837560,-0.94144523,-0.32605016,0.08586106
CY225702,0.8828044,-0.46944535,-0.0166587
MH443469,-0.9458441,-0.31256974,0.087630875
MK855909,0.8880071,-0.45881832,-0.030481959
MT306318,-0.95280904,-0.29323405,0.07854113
MT465967,-0.95280904,-0.29323405,0.07854113
MT306310,-0.95280904,-0.29323405,0.07854113
KC781093,0.8898446,-0.4557285,-0.022097182
KT837762,-0.95221335,-0.30275017,0.04039926
KT842985,-0.9434354,-0.32144904,0.08124127
KX411755,0.8796349,-0.47543636,-0.0142351985
CY227598,-0.94489646,-0.31536785,0.08782831
MH443474,-0.94537073,-0.31243762,0.09304306
MK856953,-0.96138597,-0.26934996,0.056458376
MN001480,-0.96138597,-0.26934996,0.056458376
MT466227,0.8977536,-0.43874687,-0.039238222
MT303408,0.89747417,-0.43911922,-0.04140562
KT837683,-0.94382465,-0.3211375,0.07788334
CY227606,-0.94489646,-0.31536785,0.08782831
MH443479,-0.94664836,-0.3106084,0.085902765
MK855917,0.8929935,-0.44996804,-0.009554845
MT306334,-0.9634572,-0.26286492,0.051499665
MT306326,-0.9634572,-0.26286492,0.051499665
KT837611,-0.9437637,-0.32037684,0.08166338
KX411883,0.87748265,-0.47909006,-0.02229071
CY234336,-0.94495136,-0.31320393,0.094710894
CY231146,-0.94495136,-0.31320393,0.094710894
MH443492,0.8890047,-0.45776054,-0.011222876
MT330970,0.8983783,-0.43685028,-0.0455876
KT838098,-0.953098,-0.2998837,0.040913075
KT836011,-0.94554883,-0.31723705,0.07278782
KX411891,0.8775187,-0.479301,-0.015216048
CY228749,-0.9536418,-0.2910759,0.076434486
MK999626,0.8881527,-0.45893484,-0.023743039
MT422881,-0.95599777,-0.28312385,0.076870896
KX918300,-0.9509823,-0.29973915,0.0760867
CY231194,0.8830124,-0.4691019,-0.0152403135
MH246487,-0.94193166,-0.3214406,0.09716353
MN222269,-0.95735043,-0.28356674,0.055408455
MN001495,-0.95735043,-0.28356674,0.055408455
MT422889,-0.9569688,-0.2802771,0.07520291
KC882439,-0.9624168,-0.2670094,-0.0495971
KT843991,-0.94492114,-0.31551477,0.087031476
KX916004,0.87837046,-0.4776316,-0.018260134
CY230786,-0.9441449,-0.31880143,0.08340206
MK241046,-0.94551206,-0.31160307,0.0943942
MH246495,-0.94551206,-0.31160307,0.0943942
MK999634,0.8901856,-0.45538622,-0.013899369
MT330975,0.9002078,-0.43321836,-0.044132657
KT838423,-0.9504724,-0.3064556,0.05183783
KT843606,-0.9456677,-0.31339726,0.08657243
KX918308,-0.94956,-0.30514756,0.072254404
CY234602,-0.9445386,-0.315921,0.08967069
CY239808,-0.9445386,-0.315921,0.08967069
MH306967,-0.94688356,-0.3065311,0.09721231
MN247021,-0.9593032,-0.27551195,0.061890434
MN001503,-0.9593032,-0.27551195,0.061890434
MT422897,-0.95340973,-0.292371,0.07435715
KX916012,0.87583727,-0.48209134,-0.022291204
MH305828,0.88638365,-0.4628356,-0.010361392
MN247026,-0.96261835,-0.26502338,0.055932354
MN222277,-0.96261835,-0.26502338,0.055932354
KT844093,-0.9462042,-0.3121822,0.085086875
CY235904,-0.9567492,-0.2842304,0.061999913
MH540554,0.88528144,-0.46483886,-0.014200254
MN003897,0.88957715,-0.45581385,-0.029767111
KT836462,0.89045614,-0.45483148,-0.014701444
KX916364,-0.9473624,-0.30827463,0.0864355
CY250340,-0.945498,-0.313983,0.086303405
CY243686,-0.945498,-0.313983,0.086303405
MH792634,-0.9476076,-0.30535692,0.09379206
MH306975,-0.9476076,-0.30535692,0.09379206
MN222285,-0.96194685,-0.26754507,0.055479005
MN247034,-0.96194685,-0.26754507,0.055479005
KT836476,0.89045614,-0.45483148,-0.014701444
KT844044,-0.9456677,-0.31339726,0.08657243
CY243694,-0.94550496,-0.3138083,0.08686083
KT836435,0.89045614,-0.45483148,-0.014701444
KT844007,-0.9456677,-0.31339726,0.08657243
KY003421,-0.9474709,-0.31293616,0.06610457
MH079571,-0.94882774,-0.30589202,0.07845976
CY243702,-0.94882774,-0.30589202,0.07845976
MH359966,0.8859208,-0.46366593,-0.01257641
MN083602,0.8932757,-0.44902843,-0.020784056
KT836453,0.89045614,-0.45483148,-0.014701444
KT843584,-0.9456677,-0.31339726,0.08657243
KY289263,-0.9414235,-0.32459706,0.09142549
KY116126,-0.9414235,-0.32459706,0.09142549
CY250388,-0.94823414,-0.3095639,0.07086833
CY245438,-0.94823414,-0.3095639,0.07086833
MH359974,0.8873552,-0.46089867,-0.013156874
MN084544,-0.96194685,-0.26754507,0.055479005
KT836443,0.89045614,-0.45483148,-0.014701444
KY116134,-0.94436026,-0.31901646,0.080076866
KY289274,-0.94436026,-0.31901646,0.080076866
CY245446,-0.95644045,-0.28345826,0.06980738
CY250396,-0.95644045,-0.28345826,0.06980738
MH358670,-0.95843095,-0.2773195,0.0671121
MN083610,0.8914915,-0.45296195,-0.008285203
CY210223,-0.9432303,-0.32180378,0.08221365
KY116550,-0.9432303,-0.32180378,0.08221365
CY250571,-0.9452771,-0.31362072,0.08996238
CY257869,-0.9452771,-0.31362072,0.08996238
MH601570,-0.94684297,-0.30940312,0.08808025
MN372786,-0.96028215,-0.27273402,0.058943935
MN084552,-0.96028215,-0.27273402,0.058943935
KT844109,-0.9456677,-0.31339726,0.08657243
CY210216,-0.94382936,-0.3189811,0.08623989
KY116542,-0.94382936,-0.3189811,0.08623989
CY257877,-0.9487394,-0.30315632,0.08938587
CY250579,-0.9487394,-0.30315632,0.08938587
MH601578,0.8855457,-0.46450123,-0.0068954243
KT843656,-0.9456677,-0.31339726,0.08657243
KY289584,-0.94436026,-0.31901646,0.080076866
CY256493,0.8817614,-0.47145933,-0.014933854
CY250723,0.8817614,-0.47145933,-0.014933854
MH601586,0.88507116,-0.46522236,-0.014733147
MN084560,-0.96100616,-0.27064764,0.05671827
KT841040,-0.94423276,-0.31945732,0.0798214
KT844117,-0.9456677,-0.31339726,0.08657243
CY208992,-0.9413312,-0.32584444,0.087869905
KY289599,-0.9413312,-0.32584444,0.087869905
CY258037,-0.94463193,-0.31324682,0.097708516
CY259946,-0.94463193,-0.31324682,0.097708516
CY258045,-0.9452771,-0.31362072,0.08996238
CY259954,-0.9452771,-0.31362072,0.08996238
MH601602,-0.9457097,-0.30970186,0.09857965
MN423894,-0.9626088,-0.26607272,0.05088736
MN222290,-0.9626088,-0.26607272,0.05088736
CY209104,-0.9443632,-0.31726053,0.0867405
MH601611,-0.95846844,-0.28212819,0.041737814
MN507135,0.89537656,-0.44450644,-0.026736023
MN160968,0.89537656,-0.44450644,-0.026736023
KT843592,-0.9456677,-0.31339726,0.08657243
MG830768,0.8817614,-0.47145933,-0.014933854
CY260154,0.8817614,-0.47145933,-0.014933854
MG978611,0.8817614,-0.47145933,-0.014933854
MN160976,0.89537656,-0.44450644,-0.026736023
CY260162,0.88387084,-0.46755585,-0.01280248
CY215753,-0.9443632,-0.31726053,0.0867405
CY211739,-0.9443632,-0.31726053,0.0867405
CY259994,-0.94684297,-0.30940312,0.08808025
MH601619,-0.94684297,-0.30940312,0.08808025
MN552851,0.9079958,-0.4188708,0.009523342
KT843699,-0.9456677,-0.31339726,0.08657243
CY211946,-0.9413312,-0.32584444,0.087869905
CY215825,-0.9413312,-0.32584444,0.087869905
CY260002,-0.94934493,-0.3023584,0.085577376
CY260535,-0.94934493,-0.3023584,0.085577376
MH601625,-0.9477892,-0.30693907,0.08651069
KT843707,-0.9456677,-0.31339726,0.08657243
CY211954,-0.95137465,-0.29797173,0.078097634
MK239073,-0.97980976,-0.13706543,-0.14555413
MH601633,-0.9435094,-0.3179362,0.0933098
CY213458,0.8760606,-0.48177826,-0.020190995
CY261073,-0.94664836,-0.3106084,0.085902765
MH082297,-0.94664836,-0.3106084,0.085902765
MH601643,-0.94693416,-0.30815828,0.091400936
MN638563,-0.9508413,-0.29983577,0.0774552
MN881197,-0.9508413,-0.29983577,0.0774552
KU590264,-0.942953,-0.3210111,0.08826955
KU589763,-0.942953,-0.3210111,0.08826955
CY213082,-0.95018494,-0.3016875,0.07831471
MH601649,-0.9477056,-0.30775666,0.08449744
MN638571,-0.95373964,-0.28985068,0.079795636
MN881205,-0.95373964,-0.28985068,0.079795636
KU589771,-0.94574606,-0.3144841,0.08163468
KU590272,-0.94574606,-0.3144841,0.08163468
CY239537,0.88275045,-0.4696265,-0.014233431
CY213466,0.88275045,-0.4696265,-0.014233431
MG978620,0.8838675,-0.46751305,-0.014483187
CY261938,0.8838675,-0.46751305,-0.014483187
MN947905,0.88936037,-0.45668548,-0.021826243
MN638278,0.88936037,-0.45668548,-0.021826243
KU590279,-0.9445943,-0.31872395,0.078464456
KU589778,-0.9445943,-0.31872395,0.078464456
CY228070,-0.94553035,-0.31375638,0.08677115
CY213090,-0.94553035,-0.31375638,0.08677115
CY263326,0.8838675,-0.46751305,-0.014483187
MN638286,0.9002953,-0.4348871,-0.018484836
MN947914,0.9002953,-0.4348871,-0.018484836
KU589785,-0.94694185,-0.3110007,0.08111516
KU590287,-0.94694185,-0.3110007,0.08111516
CY213970,-0.94358563,-0.3204959,0.08323862
CY263334,0.8838675,-0.46751305,-0.014483187
MG978627,0.8838675,-0.46751305,-0.014483187
MH601657,-0.9595511,-0.27575427,0.05675566
MN755297,-0.95069903,-0.29985648,0.07910405
KU591781,-0.9464094,-0.31046918,0.088982716
KX412037,-0.9464094,-0.31046918,0.088982716
CY214298,0.88275045,-0.4696265,-0.014233431
CY264441,-0.9470255,-0.3079781,0.09106131
MG974445,-0.9470255,-0.3079781,0.09106131
